invoice_id,customer_id,invoice_date,amount,days_late,status
71559,119,2024-12-01,58864.0,30,Paid Late
71591,222,2024-12-01,802.0,0,Paid
71601,247,2024-12-01,11489.0,0,Paid
71636,356,2024-12-01,2917.0,0,Paid
71645,379,2024-12-01,12923.0,0,Paid
71689,531,2024-12-01,2922.0,0,Paid
71739,685,2024-12-01,2323.0,52,Paid Late
71741,689,2024-12-01,2363.0,6,Paid Late
71798,855,2024-12-01,3712.0,0,Paid
71838,1004,2024-12-01,313945.0,0,Paid
71860,1048,2024-12-01,22042.0,0,Paid
71862,1054,2024-12-01,2814.0,0,Paid
71866,1061,2024-12-01,1560.0,21,Paid Late
71870,1074,2024-12-01,34895.0,0,Paid
71876,1092,2024-12-01,1046.0,0,Paid
71954,1314,2024-12-01,5652.0,0,Paid
71974,1362,2024-12-01,5518.0,5,Paid Late
71983,1385,2024-12-01,1186.0,0,Paid
72107,1806,2024-12-01,59603.0,28,Paid Late
72148,1917,2024-12-01,74436.0,0,Paid
72192,2082,2024-12-01,42635.0,0,Paid
72252,2244,2024-12-01,18706.0,0,Paid
72352,2575,2024-12-01,734.0,0,Paid
72368,2620,2024-12-01,25733.0,0,Paid
72411,2754,2024-12-01,1558.0,0,Paid
72414,2761,2024-12-01,1572.0,0,Paid
72415,2768,2024-12-01,4274.0,0,Paid
72466,2939,2024-12-01,2135581.0,2,Paid Late
72504,3054,2024-12-01,768.0,0,Paid
72547,3171,2024-12-01,137615.0,0,Paid
72583,3285,2024-12-01,106645.0,0,Paid
72615,3421,2024-12-01,33627.0,0,Paid
72616,3422,2024-12-01,9439.0,35,Paid Late
72689,3656,2024-12-01,2489.0,20,Paid Late
72798,4019,2024-12-01,899748.0,0,Paid
72962,4534,2024-12-01,4634.0,12,Paid Late
72990,4626,2024-12-01,55699.0,0,Paid
73038,4788,2024-12-01,24028.0,0,Paid
73046,4810,2024-12-01,31839.0,0,Paid
73049,4819,2024-12-01,201004.0,38,Paid Late
73085,4922,2024-12-01,5161.0,0,Paid
73119,5023,2024-12-01,3089.0,0,Paid
73126,5046,2024-12-01,37180.0,15,Paid Late
73183,5199,2024-12-01,5451.0,0,Paid
73248,5411,2024-12-01,66539.0,0,Paid
73291,5513,2024-12-01,56636.0,0,Paid
73313,5566,2024-12-01,4498.0,0,Paid
73337,5657,2024-12-01,565.0,21,Failed
73352,5717,2024-12-01,26526.0,0,Paid
73364,5749,2024-12-01,2339.0,0,Paid
73366,5754,2024-12-01,2141.0,20,Failed
73381,5786,2024-12-01,2540.0,0,Paid
73446,5985,2024-12-01,1160.0,0,Paid
73476,6092,2024-12-01,101329.0,0,Paid
73478,6096,2024-12-01,11021.0,0,Paid
73492,6149,2024-12-01,67102.0,0,Paid
73552,6362,2024-12-01,1123.0,0,Paid
73594,6487,2024-12-01,1884.0,23,Paid Late
73616,6545,2024-12-01,20610.0,0,Paid
73658,6693,2024-12-01,98223.0,0,Paid
73674,6744,2024-12-01,31650.0,22,Failed
73686,6786,2024-12-01,36689.0,21,Failed
73693,6814,2024-12-01,3057.0,0,Paid
73742,6937,2024-12-01,2348.0,0,Paid
73782,7058,2024-12-01,32192.0,0,Paid
73835,7227,2024-12-01,9399.0,9,Paid Late
73887,7430,2024-12-01,1527.0,0,Paid
73905,7497,2024-12-01,25703.0,0,Paid
74085,8039,2024-12-01,1664.0,0,Paid
74100,8085,2024-12-01,6348.0,0,Paid
74132,8179,2024-12-01,26592.0,0,Paid
74185,8339,2024-12-01,26320.0,0,Paid
74189,8359,2024-12-01,220148.0,0,Paid
74198,8392,2024-12-01,1838.0,0,Paid
74303,8712,2024-12-01,2689.0,0,Paid
74306,8727,2024-12-01,7372.0,0,Paid
74320,8775,2024-12-01,792.0,0,Paid
74329,8799,2024-12-01,7671.0,0,Paid
74408,9083,2024-12-01,2033.0,0,Paid
74418,9112,2024-12-01,34660.0,0,Paid
74428,9141,2024-12-01,2243.0,0,Paid
74433,9157,2024-12-01,7372.0,0,Paid
74456,9229,2024-12-01,59923.0,80,Failed
74474,9272,2024-12-01,819.0,9,Paid Late
74508,9399,2024-12-01,1310.0,0,Paid
74542,9505,2024-12-01,53713.0,0,Paid
74560,9565,2024-12-01,39102.0,12,Failed
74585,9636,2024-12-01,13035.0,0,Paid
74606,9703,2024-12-01,49695.0,0,Paid
74613,9720,2024-12-01,33404.0,0,Paid
74629,9768,2024-12-01,52055.0,0,Paid
74652,9836,2024-12-01,65536.0,0,Paid
74660,9866,2024-12-01,3231.0,0,Paid
74753,10214,2024-12-01,793.0,0,Paid
74763,10246,2024-12-01,1495.0,9,Paid Late
74786,10330,2024-12-01,143673.0,0,Paid
74820,10429,2024-12-01,66036.0,44,Paid Late
74827,10457,2024-12-01,1080.0,15,Paid Late
74929,10771,2024-12-01,32562.0,31,Paid Late
75124,11425,2024-12-01,21761.0,0,Paid
75133,11457,2024-12-01,4877.0,0,Paid
75262,11883,2024-12-01,58642.0,0,Paid
75301,12008,2024-12-01,827.0,0,Paid
75327,12103,2024-12-01,59923.0,12,Paid Late
75347,12176,2024-12-01,35863.0,26,Paid Late
75371,12321,2024-12-01,37080.0,11,Paid Late
75384,12375,2024-12-01,104352.0,0,Paid
75457,12588,2024-12-01,2872.0,0,Paid
75463,12602,2024-12-01,519.0,0,Paid
75554,12867,2024-12-01,4871.0,0,Paid
75602,12990,2024-12-01,819.0,0,Paid
75607,13010,2024-12-01,652018.0,0,Paid
75652,13155,2024-12-01,548.0,0,Paid
75674,13215,2024-12-01,6555.0,0,Paid
75679,13230,2024-12-01,1810.0,16,Paid Late
75734,13412,2024-12-01,559.0,7,Failed
75747,13468,2024-12-01,2412.0,0,Paid
75750,13481,2024-12-01,7149.0,28,Paid Late
75796,13618,2024-12-01,1123.0,0,Paid
75803,13637,2024-12-01,6831.0,0,Paid
76010,14249,2024-12-01,1162.0,0,Paid
76015,14270,2024-12-01,134854.0,0,Paid
76016,14271,2024-12-01,2516.0,0,Paid
76055,14388,2024-12-01,1751.0,0,Paid
76099,14532,2024-12-01,870016.0,0,Paid
76151,14706,2024-12-01,15307.0,0,Paid
76157,14732,2024-12-01,3217.0,0,Paid
76174,14778,2024-12-01,214736.0,0,Paid
76191,14837,2024-12-01,22166.0,0,Paid
76239,14970,2024-12-01,1083.0,0,Paid
76267,15049,2024-12-01,2516.0,0,Paid
76314,15189,2024-12-01,2021.0,0,Paid
76337,15256,2024-12-01,32346.0,0,Paid
76378,15389,2024-12-01,1846.0,0,Paid
76385,15412,2024-12-01,17265.0,11,Paid Late
76402,15472,2024-12-01,4929.0,7,Paid Late
76435,15612,2024-12-01,3224.0,0,Paid
76497,15791,2024-12-01,819.0,6,Paid Late
76573,16036,2024-12-01,26440.0,0,Paid
76589,16073,2024-12-01,58235.0,0,Paid
76646,16280,2024-12-01,6627.0,0,Paid
76676,16353,2024-12-01,1827.0,0,Paid
76686,16381,2024-12-01,1626.0,0,Paid
76783,16705,2024-12-01,2323.0,0,Paid
76787,16712,2024-12-01,186033.0,13,Paid Late
76804,16769,2024-12-01,57793.0,0,Paid
76901,17072,2024-12-01,38010.0,0,Paid
76907,17095,2024-12-01,59975.0,0,Paid
76978,17368,2024-12-01,4124.0,0,Paid
77025,17555,2024-12-01,17564.0,0,Paid
77067,17724,2024-12-01,1174.0,0,Paid
77092,17800,2024-12-01,24447.0,0,Paid
77098,17818,2024-12-01,6348.0,0,Paid
77142,17974,2024-12-01,3368.0,0,Paid
77151,17993,2024-12-01,69976.0,0,Paid
77156,18013,2024-12-01,1593.0,0,Paid
77173,18057,2024-12-01,4592.0,0,Paid
77181,18088,2024-12-01,5906.0,0,Paid
77190,18104,2024-12-01,21997.0,19,Paid Late
77196,18130,2024-12-01,64675.0,0,Paid
77222,18219,2024-12-01,252828.0,0,Paid
77252,18303,2024-12-01,14574.0,0,Paid
77338,18662,2024-12-01,2596.0,0,Paid
77373,18808,2024-12-01,1511.0,0,Paid
77376,18811,2024-12-01,2122.0,17,Paid Late
77399,18901,2024-12-01,14528.0,28,Paid Late
77402,18914,2024-12-01,2872.0,0,Paid
77428,19002,2024-12-01,61612.0,0,Paid
77435,19036,2024-12-01,71415.0,17,Failed
77452,19095,2024-12-01,6210.0,0,Paid
77483,19198,2024-12-01,130302.0,35,Failed
77589,19468,2024-12-01,2707.0,4,Failed
77614,19560,2024-12-01,3651.0,0,Paid
77666,19729,2024-12-01,9228.0,0,Paid
77679,19777,2024-12-01,2420.0,0,Paid
77738,19926,2024-12-01,56592.0,0,Paid
77782,20071,2024-12-01,3153.0,0,Paid
77806,20131,2024-12-01,1199.0,0,Paid
77818,20162,2024-12-01,40616.0,0,Paid
77853,20296,2024-12-01,3103.0,0,Paid
77915,20493,2024-12-01,4592.0,0,Paid
77922,20516,2024-12-01,4545.0,0,Paid
77944,20595,2024-12-01,2141.0,0,Paid
78017,20821,2024-12-01,40857.0,0,Paid
78054,20940,2024-12-01,2141.0,0,Paid
78073,20987,2024-12-01,1808.0,0,Paid
78084,21026,2024-12-01,1560.0,0,Paid
78118,21126,2024-12-01,4264.0,0,Paid
78246,21504,2024-12-01,3523.0,0,Paid
78259,21542,2024-12-01,2596.0,0,Paid
78295,21682,2024-12-01,57704.0,0,Paid
78316,21751,2024-12-01,15747.0,5,Paid Late
78395,22031,2024-12-01,220406.0,0,Paid
78399,22041,2024-12-01,17572.0,0,Paid
78421,22110,2024-12-01,1200.0,0,Paid
78432,22139,2024-12-01,1560.0,0,Paid
78435,22154,2024-12-01,2435.0,0,Paid
78457,22215,2024-12-01,2119.0,12,Paid Late
78534,22485,2024-12-01,11423.0,0,Paid
78536,22487,2024-12-01,2315.0,0,Paid
78556,22573,2024-12-01,6616.0,0,Paid
78591,22676,2024-12-01,3655.0,0,Paid
78619,22756,2024-12-01,692.0,0,Paid
78647,22836,2024-12-01,52283.0,0,Paid
78666,22914,2024-12-01,16848.0,0,Paid
78667,22915,2024-12-01,1430.0,0,Paid
78698,22999,2024-12-01,56625.0,0,Paid
78756,23169,2024-12-01,2372.0,0,Paid
78798,23338,2024-12-01,2493731.0,26,Paid Late
78839,23467,2024-12-01,40244.0,0,Paid
78848,23508,2024-12-01,3072.0,0,Paid
78979,23931,2024-12-01,26037.0,0,Paid
79009,24011,2024-12-01,2048.0,0,Paid
79060,24199,2024-12-01,17951.0,21,Failed
79136,24484,2024-12-01,1792.0,0,Paid
79157,24563,2024-12-01,1846.0,0,Paid
79170,24595,2024-12-01,3614.0,0,Paid
79212,24703,2024-12-01,2219.0,0,Paid
79214,24712,2024-12-01,53107.0,0,Paid
79221,24733,2024-12-01,7831.0,18,Paid Late
79234,24772,2024-12-01,1080.0,0,Paid
79255,24829,2024-12-01,7671.0,17,Paid Late
79257,24838,2024-12-01,1751.0,13,Paid Late
79294,24948,2024-12-01,3368.0,0,Paid
79298,24957,2024-12-01,29292.0,0,Paid
79319,25035,2024-12-01,2033.0,0,Paid
79360,25145,2024-12-01,2372.0,18,Paid Late
79385,25256,2024-12-01,61877.0,0,Paid
79400,25319,2024-12-01,810.0,0,Paid
79406,25336,2024-12-01,1269.0,0,Paid
79475,25560,2024-12-01,4358.0,7,Failed
79508,25666,2024-12-01,70736.0,0,Paid
79519,25694,2024-12-01,18422.0,0,Paid
79585,25919,2024-12-01,21319.0,5,Paid Late
79685,26260,2024-12-01,16319.0,0,Paid
79736,26445,2024-12-01,47390.0,0,Paid
79755,26507,2024-12-01,924.0,0,Paid
79845,26817,2024-12-01,32605.0,0,Paid
79876,26911,2024-12-01,751.0,0,Paid
79949,27133,2024-12-01,6792.0,0,Paid
80010,27337,2024-12-01,44664.0,0,Paid
80071,27545,2024-12-01,1102.0,0,Paid
80145,27791,2024-12-01,48865.0,0,Paid
80242,28082,2024-12-01,4824.0,0,Paid
80280,28203,2024-12-01,7512.0,0,Paid
80292,28239,2024-12-01,2672.0,0,Paid
80332,28370,2024-12-01,32057.0,0,Paid
80344,28412,2024-12-01,24570.0,0,Paid
80352,28440,2024-12-01,1338.0,5,Paid Late
80498,28899,2024-12-01,4523.0,23,Paid Late
80581,29155,2024-12-01,32696.0,0,Paid
80618,29302,2024-12-01,110674.0,12,Paid Late
80641,29367,2024-12-01,10306.0,0,Paid
80681,29499,2024-12-01,30077.0,0,Paid
80733,29667,2024-12-01,82879.0,8,Paid Late
80739,29679,2024-12-01,4452.0,0,Paid
80789,29805,2024-12-01,2243.0,0,Paid
80800,29832,2024-12-01,2171.0,0,Paid
80829,29926,2024-12-01,13277.0,0,Paid
80846,29986,2024-12-01,56080.0,0,Paid
80914,30229,2024-12-01,215516.0,8,Paid Late
81089,30819,2024-12-01,157296.0,0,Paid
81093,30843,2024-12-01,22432.0,0,Paid
81199,31160,2024-12-01,2251.0,0,Paid
81208,31179,2024-12-01,4982.0,0,Paid
81256,31324,2024-12-01,4217.0,0,Paid
81259,31331,2024-12-01,2755.0,0,Paid
81280,31392,2024-12-01,2275.0,0,Paid
81305,31468,2024-12-01,5451.0,0,Paid
81324,31563,2024-12-01,1609.0,0,Paid
81362,31691,2024-12-01,2251.0,0,Paid
81371,31726,2024-12-01,2898.0,26,Paid Late
81399,31811,2024-12-01,2872.0,0,Paid
81519,32211,2024-12-01,6693.0,0,Paid
81543,32302,2024-12-01,187657.0,40,Paid Late
81587,32430,2024-12-01,27135.0,0,Paid
81595,32453,2024-12-01,785.0,0,Paid
81612,32521,2024-12-01,827.0,0,Paid
81615,32529,2024-12-01,2098.0,0,Paid
81619,32536,2024-12-01,12101.0,28,Paid Late
81708,32811,2024-12-01,29200.0,0,Paid
81731,32903,2024-12-01,217901.0,0,Paid
81734,32920,2024-12-01,1324.0,0,Paid
81763,32995,2024-12-01,23894.0,0,Paid
81828,33208,2024-12-01,56683.0,0,Paid
81886,33372,2024-12-01,34162.0,37,Paid Late
82005,33774,2024-12-01,1789.0,0,Paid
82006,33776,2024-12-01,2348.0,0,Paid
82007,33778,2024-12-01,1990.0,0,Paid
82011,33794,2024-12-01,59261.0,0,Paid
82013,33796,2024-12-01,17556.0,0,Paid
82055,33925,2024-12-01,24052.0,0,Paid
82060,33945,2024-12-01,14236.0,0,Paid
82076,33975,2024-12-01,4170.0,0,Paid
82102,34076,2024-12-01,2382.0,0,Paid
82141,34201,2024-12-01,6417.0,34,Paid Late
82157,34261,2024-12-01,3416.0,0,Paid
82213,34482,2024-12-01,5351.0,13,Paid Late
82220,34499,2024-12-01,198137.0,0,Paid
82290,34721,2024-12-01,21805.0,0,Paid
82294,34735,2024-12-01,51574.0,0,Paid
82313,34795,2024-12-01,3430.0,0,Paid
82336,34863,2024-12-01,4965.0,0,Paid
82345,34879,2024-12-01,2190.0,0,Paid
82349,34889,2024-12-01,1642.0,0,Paid
82498,35343,2024-12-01,4639.0,8,Paid Late
82558,35550,2024-12-01,802.0,0,Paid
82653,35860,2024-12-01,1186.0,0,Paid
82677,35933,2024-12-01,282345.0,0,Paid
82700,36021,2024-12-01,810.0,32,Paid Late
82743,36158,2024-12-01,519.0,0,Paid
82747,36173,2024-12-01,835.0,0,Paid
82753,36197,2024-12-01,5842.0,0,Paid
82921,36773,2024-12-01,4042.0,0,Paid
82926,36791,2024-12-01,4083.0,0,Paid
82956,36920,2024-12-01,3877.0,0,Paid
82976,36980,2024-12-01,19507.0,9,Failed
82980,36995,2024-12-01,214142.0,0,Paid
83022,37134,2024-12-01,3223.0,0,Paid
83037,37179,2024-12-01,2019.0,0,Paid
83071,37285,2024-12-01,45433.0,0,Paid
83084,37335,2024-12-01,2403.0,0,Paid
83110,37424,2024-12-01,116696.0,0,Paid
83120,37460,2024-12-01,281043.0,20,Paid Late
83137,37500,2024-12-01,7512.0,0,Paid
83172,37605,2024-12-01,31843.0,25,Paid Late
83187,37672,2024-12-01,30109.0,0,Paid
83265,37940,2024-12-01,5969.0,0,Paid
83280,37982,2024-12-01,27170.0,0,Paid
83340,38198,2024-12-01,819.0,0,Paid
83345,38211,2024-12-01,3467.0,7,Paid Late
83353,38227,2024-12-01,2339.0,0,Paid
83357,38252,2024-12-01,205794.0,0,Paid
83510,38766,2024-12-01,62413.0,0,Paid
83524,38812,2024-12-01,2396.0,0,Paid
83526,38823,2024-12-01,16893.0,0,Paid
83546,38906,2024-12-01,101271.0,0,Paid
83592,39062,2024-12-01,6553.0,51,Failed
83755,39666,2024-12-01,12409.0,0,Paid
83824,39869,2024-12-01,3614.0,0,Paid
83924,40166,2024-12-01,3308.0,0,Paid
83940,40219,2024-12-01,31946.0,0,Paid
84025,40485,2024-12-01,2902.0,0,Paid
84112,40757,2024-12-01,9177.0,0,Paid
84134,40843,2024-12-01,2033.0,15,Paid Late
84149,40892,2024-12-01,30093.0,0,Paid
84272,41324,2024-12-01,53806.0,0,Paid
84326,41475,2024-12-01,261565.0,18,Paid Late
84347,41531,2024-12-01,95639.0,0,Paid
84351,41542,2024-12-01,35417.0,5,Failed
84356,41554,2024-12-01,5822.0,0,Paid
84380,41660,2024-12-01,4498.0,0,Paid
84390,41704,2024-12-01,1223.0,0,Paid
84392,41709,2024-12-01,59497.0,0,Paid
84394,41717,2024-12-01,1046.0,0,Paid
84399,41740,2024-12-01,3504.0,0,Paid
84412,41776,2024-12-01,1690.0,0,Paid
84432,41834,2024-12-01,2872.0,0,Paid
84443,41876,2024-12-01,1409940.0,0,Paid
84447,41888,2024-12-01,37287.0,0,Paid
84465,41956,2024-12-01,3196.0,0,Paid
84469,41970,2024-12-01,15914.0,0,Paid
84483,42017,2024-12-01,44096.0,6,Paid Late
84494,42058,2024-12-01,5335.0,0,Paid
84507,42105,2024-12-01,2931.0,0,Paid
84532,42176,2024-12-01,3541.0,15,Paid Late
84550,42264,2024-12-01,9584.0,20,Failed
84554,42269,2024-12-01,46645.0,0,Paid
84589,42398,2024-12-01,287332.0,0,Paid
84595,42428,2024-12-01,2868.0,0,Paid
84600,42446,2024-12-01,759.0,0,Paid
84657,42620,2024-12-01,2872.0,0,Paid
84725,42868,2024-12-01,1137.0,0,Paid
84748,42955,2024-12-01,68580.0,0,Paid
84777,43041,2024-12-01,210808.0,0,Paid
84818,43162,2024-12-01,995.0,0,Paid
84819,43165,2024-12-01,24803.0,0,Paid
84833,43194,2024-12-01,1481.0,0,Paid
84885,43358,2024-12-01,58231.0,14,Paid Late
84911,43444,2024-12-01,6287.0,27,Paid Late
84945,43533,2024-12-01,23210.0,0,Paid
84953,43556,2024-12-01,2726.0,0,Paid
84985,43665,2024-12-01,2122.0,27,Paid Late
84991,43702,2024-12-01,2784.0,0,Paid
85143,44211,2024-12-01,4083.0,0,Paid
85278,44722,2024-12-01,13425.0,0,Paid
85354,44979,2024-12-01,2119.0,0,Paid
85466,45344,2024-12-01,38339.0,24,Paid Late
85484,45395,2024-12-01,3651.0,0,Paid
85524,45507,2024-12-01,2195.0,3,Failed
85533,45541,2024-12-01,58108.0,0,Paid
85553,45606,2024-12-01,30648.0,0,Paid
85554,45608,2024-12-01,542.0,16,Paid Late
85584,45702,2024-12-01,1770.0,50,Paid Late
85586,45708,2024-12-01,2921.0,0,Paid
85599,45757,2024-12-01,15747.0,0,Paid
85618,45831,2024-12-01,1338.0,0,Paid
85643,45909,2024-12-01,15775.0,0,Paid
85664,45983,2024-12-01,252276.0,0,Paid
85694,46074,2024-12-01,90483.0,0,Paid
85697,46088,2024-12-01,7372.0,0,Paid
85718,46158,2024-12-01,21092.0,0,Paid
85764,46302,2024-12-01,292561.0,0,Paid
85831,46503,2024-12-01,145189.0,0,Paid
85861,46607,2024-12-01,2856.0,0,Paid
85878,46659,2024-12-01,1256.0,0,Paid
85896,46708,2024-12-01,4639.0,0,Paid
85904,46731,2024-12-01,4452.0,0,Paid
85958,46887,2024-12-01,23220.0,0,Paid
85966,46903,2024-12-01,13610.0,0,Paid
86018,47036,2024-12-01,3334.0,0,Paid
86172,47527,2024-12-01,4452.0,0,Paid
86214,47666,2024-12-01,1713.0,0,Paid
86271,47863,2024-12-01,1884.0,16,Failed
86279,47889,2024-12-01,203288.0,0,Paid
86286,47913,2024-12-01,3231.0,58,Paid Late
86305,47989,2024-12-01,6831.0,4,Paid Late
86391,48223,2024-12-01,8132.0,13,Failed
86421,48337,2024-12-01,3162.0,0,Paid
86496,48567,2024-12-01,1269.0,0,Paid
86578,48808,2024-12-01,59255.0,0,Paid
86683,49130,2024-12-01,4001.0,0,Paid
86716,49214,2024-12-01,2076.0,0,Paid
86820,49606,2024-12-01,1102.0,0,Paid
86823,49617,2024-12-01,11164.0,0,Paid
86896,49872,2024-12-01,5842.0,19,Failed
86913,49913,2024-12-01,3547.0,0,Paid
86937,49980,2024-12-01,70024.0,0,Paid
86955,23,2025-01-01,5683.0,0,Paid
86967,48,2025-01-01,1950.0,12,Failed
86970,58,2025-01-01,5139.0,0,Paid
86988,119,2025-01-01,58864.0,0,Paid
87022,222,2025-01-01,802.0,0,Paid
87032,247,2025-01-01,11489.0,0,Paid
87035,259,2025-01-01,2830280.0,0,Paid
87069,356,2025-01-01,2917.0,0,Paid
87079,379,2025-01-01,12923.0,0,Paid
87127,531,2025-01-01,2922.0,0,Paid
87179,668,2025-01-01,548.0,0,Paid
87183,685,2025-01-01,2323.0,0,Paid
87185,689,2025-01-01,2363.0,0,Paid
87199,738,2025-01-01,1635887.0,0,Paid
87244,855,2025-01-01,3712.0,0,Paid
87308,1048,2025-01-01,22042.0,0,Paid
87310,1054,2025-01-01,2814.0,0,Paid
87315,1061,2025-01-01,1560.0,0,Paid
87326,1092,2025-01-01,1046.0,35,Paid Late
87408,1314,2025-01-01,5652.0,6,Paid Late
87426,1362,2025-01-01,5518.0,0,Paid
87436,1385,2025-01-01,1186.0,0,Paid
87442,1406,2025-01-01,365796.0,0,Paid
87566,1806,2025-01-01,59603.0,0,Paid
87605,1917,2025-01-01,74436.0,0,Paid
87649,2082,2025-01-01,42635.0,0,Paid
87809,2555,2025-01-01,399859.0,0,Paid
87815,2575,2025-01-01,734.0,0,Paid
87826,2608,2025-01-01,155596.0,0,Paid
87833,2620,2025-01-01,25733.0,33,Failed
87879,2754,2025-01-01,1558.0,0,Paid
87883,2761,2025-01-01,1572.0,0,Paid
87884,2768,2025-01-01,4274.0,0,Paid
87974,3054,2025-01-01,768.0,0,Paid
88014,3171,2025-01-01,137615.0,0,Paid
88050,3285,2025-01-01,106645.0,0,Paid
88086,3421,2025-01-01,33627.0,0,Paid
88087,3422,2025-01-01,9439.0,10,Paid Late
88157,3656,2025-01-01,2489.0,0,Paid
88216,3835,2025-01-01,7352.0,0,Paid
88441,4534,2025-01-01,4634.0,3,Paid Late
88469,4626,2025-01-01,55699.0,0,Paid
88519,4788,2025-01-01,24028.0,0,Paid
88528,4810,2025-01-01,31839.0,0,Paid
88532,4819,2025-01-01,201004.0,3,Failed
88567,4922,2025-01-01,5161.0,0,Paid
88600,5023,2025-01-01,3089.0,0,Paid
88606,5046,2025-01-01,37180.0,20,Paid Late
88663,5199,2025-01-01,5451.0,0,Paid
88720,5367,2025-01-01,103614.0,0,Paid
88734,5411,2025-01-01,66539.0,0,Paid
88774,5513,2025-01-01,56636.0,0,Paid
88794,5566,2025-01-01,4498.0,24,Paid Late
88809,5610,2025-01-01,879574.0,4,Paid Late
88810,5614,2025-01-01,529772.0,0,Paid
88823,5657,2025-01-01,565.0,0,Paid
88844,5717,2025-01-01,26526.0,0,Paid
88857,5749,2025-01-01,2339.0,0,Paid
88859,5754,2025-01-01,2141.0,0,Paid
88875,5786,2025-01-01,2540.0,0,Paid
88943,5985,2025-01-01,1160.0,0,Paid
88976,6092,2025-01-01,101329.0,0,Paid
88978,6096,2025-01-01,11021.0,0,Paid
88993,6149,2025-01-01,67102.0,0,Paid
89012,6209,2025-01-01,39431.0,19,Paid Late
89043,6317,2025-01-01,1283.0,0,Paid
89055,6362,2025-01-01,1123.0,0,Paid
89067,6392,2025-01-01,3119688.0,0,Paid
89100,6487,2025-01-01,1884.0,0,Paid
89124,6545,2025-01-01,20610.0,0,Paid
89167,6693,2025-01-01,98223.0,0,Paid
89181,6744,2025-01-01,31650.0,0,Paid
89195,6786,2025-01-01,36689.0,0,Paid
89206,6814,2025-01-01,3057.0,0,Paid
89255,6937,2025-01-01,2348.0,0,Paid
89294,7058,2025-01-01,32192.0,0,Paid
89350,7227,2025-01-01,9399.0,0,Paid
89409,7430,2025-01-01,1527.0,20,Paid Late
89432,7497,2025-01-01,25703.0,0,Paid
89616,8039,2025-01-01,1664.0,28,Paid Late
89631,8085,2025-01-01,6348.0,0,Paid
89641,8107,2025-01-01,276577.0,0,Paid
89669,8179,2025-01-01,26592.0,30,Paid Late
89720,8339,2025-01-01,26320.0,0,Paid
89725,8359,2025-01-01,220148.0,10,Failed
89736,8392,2025-01-01,1838.0,0,Paid
89835,8712,2025-01-01,2689.0,0,Paid
89838,8727,2025-01-01,7372.0,13,Paid Late
89851,8775,2025-01-01,792.0,0,Paid
89861,8799,2025-01-01,7671.0,0,Paid
89940,9083,2025-01-01,2033.0,0,Paid
89950,9112,2025-01-01,34660.0,0,Paid
89959,9141,2025-01-01,2243.0,35,Paid Late
89963,9157,2025-01-01,7372.0,0,Paid
89984,9229,2025-01-01,59923.0,26,Paid Late
90004,9272,2025-01-01,819.0,0,Paid
90041,9399,2025-01-01,1310.0,0,Paid
90065,9465,2025-01-01,3402.0,0,Paid
90078,9505,2025-01-01,53713.0,0,Paid
90095,9565,2025-01-01,39102.0,0,Paid
90122,9636,2025-01-01,13035.0,0,Paid
90142,9703,2025-01-01,49695.0,7,Paid Late
90148,9724,2025-01-01,24644.0,0,Paid
90164,9768,2025-01-01,52055.0,0,Paid
90192,9836,2025-01-01,65536.0,0,Paid
90200,9866,2025-01-01,3231.0,0,Paid
90287,10214,2025-01-01,793.0,0,Paid
90297,10246,2025-01-01,1495.0,0,Paid
90313,10299,2025-01-01,1501351.0,0,Paid
90323,10330,2025-01-01,143673.0,0,Paid
90357,10429,2025-01-01,66036.0,0,Paid
90364,10457,2025-01-01,1080.0,51,Paid Late
90376,10490,2025-01-01,10260.0,9,Paid Late
90475,10771,2025-01-01,32562.0,0,Paid
90523,10941,2025-01-01,286340.0,0,Paid
90675,11425,2025-01-01,21761.0,0,Paid
90686,11457,2025-01-01,4877.0,0,Paid
90826,11883,2025-01-01,58642.0,0,Paid
90861,12008,2025-01-01,827.0,47,Paid Late
90891,12103,2025-01-01,59923.0,0,Paid
90904,12148,2025-01-01,11783.0,0,Paid
90911,12176,2025-01-01,35863.0,0,Paid
90919,12239,2025-01-01,3541.0,0,Paid
90935,12321,2025-01-01,37080.0,11,Paid Late
90951,12375,2025-01-01,104352.0,0,Paid
91027,12588,2025-01-01,2872.0,0,Paid
91032,12602,2025-01-01,519.0,0,Paid
91127,12867,2025-01-01,4871.0,0,Paid
91175,12990,2025-01-01,819.0,0,Paid
91228,13155,2025-01-01,548.0,0,Paid
91252,13215,2025-01-01,6555.0,0,Paid
91257,13230,2025-01-01,1810.0,10,Paid Late
91315,13412,2025-01-01,559.0,0,Paid
91317,13422,2025-01-01,2710411.0,0,Paid
91331,13468,2025-01-01,2412.0,0,Paid
91334,13481,2025-01-01,7149.0,0,Paid
91379,13618,2025-01-01,1123.0,0,Paid
91386,13637,2025-01-01,6831.0,0,Paid
91437,13806,2025-01-01,57124.0,0,Paid
91584,14225,2025-01-01,39031.0,23,Failed
91596,14249,2025-01-01,1162.0,0,Paid
91601,14270,2025-01-01,134854.0,0,Paid
91602,14271,2025-01-01,2516.0,0,Paid
91635,14388,2025-01-01,1751.0,29,Paid Late
91732,14706,2025-01-01,15307.0,0,Paid
91741,14732,2025-01-01,3217.0,0,Paid
91777,14837,2025-01-01,22166.0,0,Paid
91819,14970,2025-01-01,1083.0,0,Paid
91847,15049,2025-01-01,2516.0,0,Paid
